OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-611790,TUSCARAWAS R. AT NEWCOMERSTOWN @ RIVER ST.,River/Stream,TUSCARAWAS RIVER RM 21.17,05040001,,,,,40.2611000000,-81.6097000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,157,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-B01S02,BLACK R. AT LORAIN @ MOUTH,River/Stream,BLACK RIVER RM .01,04110001,,,,,41.4717000000,-82.1825000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-B01S03,BLACK R. AT LORAIN @ NORFOLK & WESTERN RR BRIDGE,River/Stream,BLACK RIVER RM 1.05,04110001,,,,,41.4639000000,-82.1681000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-B01S05,BLACK R. DST FRENCH CREEK AND US STEEL 001,River/Stream,BLACK RIVER RM 4.2,04110001,,,,,41.4592000000,-82.1283000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-B01S11,E. BR. BLACK R. UPST. ELYRIA @ FULLER RD.,River/Stream,EAST BRANCH BLACK RIVER RM 3.07,04110001,,,,,41.3471100000,-82.0948000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-B01S13,W. BR. BLACK R. UPST. ELYRIA @ OBERLIN-ELYRIA RD.,River/Stream,WEST BRANCH BLACK RIVER RM 4.18,04110001,,,,,41.3368000000,-82.1209000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-B01W25,BLACK R. AT LORAIN @ ERIE ST./U.S. RT. 6,River/Stream,BLACK RIVER RM .42,04110001,,,,,41.4697000000,-82.1755000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-B01W26,"BLACK R. DST USS/KOBE TURNING BASIN, UPST E. 21ST ST.",River/Stream,BLACK RIVER RM 2.24,04110001,,,,,41.4546000000,-82.1544000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C03S18,WHEELING CREEK AT BLAINE @ PEASE RD.,River/Stream,WHEELING CREEK RM 5.05,05030106,,,,,40.0669000000,-80.8086000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01A47,EUCLID CREEK @ LAKE SHORE BLVD.,River/Stream,EUCLID CREEK RM .66,04110003,,,,,41.5819000000,-81.5589000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01P10,WEST CREEK NEAR BROOKLYN HEIGHTS @ ST. RT. 17 (GRANGER RD.),River/Stream,WEST CREEK RM .19,04110002,,,,,41.4147000000,-81.6478000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01P27,CUYAHOGA R. AT MUNROE FALLS  @ ST. RT. 91,River/Stream,CUYAHOGA RIVER RM 49.78,04110002,,,,,41.1422000000,-81.4392000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,153,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01P34,PLUM CREEK DST. KENT WTP @ CHERRY ST.,River/Stream,PLUM CREEK RM .15,04110002,,,,,41.1406000000,-81.3728000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,133,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01S09,CUYAHOGA R. DST. SOUTHERLY WWTP @ CONRAIL RR,River/Stream,CUYAHOGA RIVER RM 9.7,04110002,,,,,41.4269000000,-81.6658000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01S16,CUYAHOGA R. AT CUYAHOGA FALLS @ BROAD BLVD.,River/Stream,CUYAHOGA RIVER RM 46.25,04110002,,,,,41.1336000000,-81.4825000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,153,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01S19,CUYAHOGA R. AT SHALERSVILLE @ ST. RT. 303,River/Stream,CUYAHOGA RIVER RM 64.3,04110002,,,,,41.2450000000,-81.2860000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,133,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01S34,TINKERS CREEK DST ST. RT. 303,River/Stream,TINKERS CREEK RM 26.7,04110002,,,,,41.2422000000,-81.3819000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,133,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01S36,"WOOD CREEK DST. BEDFORD WWTP, NEAR MOUTH",River/Stream,WOOD CREEK RM .15,04110002,,,,,41.3775380000,-81.5754260000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01S40,POND BROOK NEAR AURORA @ ST. RT. 82,River/Stream,POND BROOK RM 1.41,04110002,,,,,41.3050000000,-81.3997000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,153,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-F01W57,HAWTHORNE CREEK @ RICHMOND RD.,River/Stream,HAWTHORN CREEK RM .75,04110002,,,,,41.3833000000,-81.4889000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H02P12,GREAT MIAMI R. AT SIDNEY @ ST. RT. 47,River/Stream,GREAT MIAMI RIVER RM 129.99,05080001,,,,,40.2869000000,-84.1500000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,149,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H05S20,HONEY CREEK NW OF NEW CARLISLE @ RUDY RD.,River/Stream,HONEY CREEK RM 3.18,05080001,,,,,39.9697000000,-84.1089000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,109,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H06K01,STILLWATER R. AT DAYTON @ SIEBENTHALER RD.,River/Stream,STILLWATER RIVER RM 1.5,05080001,,,,,39.8000000000,-84.2058000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H06P03,STILLWATER R. NEAR PLEASANT HILL  @ LAUVER RD.,River/Stream,STILLWATER RIVER RM 27.86,05080001,,,,,40.0578000000,-84.3558000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,109,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H09S13,GREAT MIAMI R. AT MIAMISBURG @ LINDEN AVE.,River/Stream,GREAT MIAMI RIVER RM 66.9,05080002,,,,,39.6406000000,-84.2922000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H09W02,GREAT MIAMI R. AT DAYTON @ STEWART ST.,River/Stream,GREAT MIAMI RIVER RM 78.85,05080002,,,,,39.7400000000,-84.1933000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H11W20,GREAT MIAMI R. AT MIAMITOWN @ HARRISON RD.,River/Stream,GREAT MIAMI RIVER RM 15.49,05080002,,,,,39.2161000000,-84.7035000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,061,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H11W35,GREAT MIAMI R. 0.1 MI. UPST. HAMILTON WWTP,River/Stream,GREAT MIAMI RIVER RM 34.1,05080002,,,,,39.3718000000,-84.5702000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,017,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-J02S15,HOCKING R. AT ATHENS @ STIMSON AVE.,River/Stream,HOCKING RIVER RM 33.03,05030204,,,,,39.3308000000,-82.0875000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,009,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-K01G31,OLD WOMAN CREEK @ BERLIN RD.,River/Stream,OLD WOMAN CREEK RM 3.69,04100012,,,,,41.3485000000,-82.5139000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,043,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-M02P13,M02P13-CAESAR CREEK @ PAINTERSVILLE RD.,River/Stream,,05090202,,,,,39.5992000000,-83.9647000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,057,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-M02S01,M02S01-ANDERSON FORK @ OLD WINCHESTER TRAIL,River/Stream,,05090202,,,,,39.5664000000,-83.9028000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,057,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-M04S08,E. FK. L. MIAMI R. AT WILLIAMSBURG @ MAIN ST.,River/Stream,EAST FORK LITTLE MIAMI RIVER RM 34.91,05090202,,,,,39.0525000000,-84.0500000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,025,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-M05P11,L. MIAMI R. AT MILFORD @ WOOSTER PIKE,River/Stream,LITTLE MIAMI RIVER RM 13.07,05090202,,,,,39.1717000000,-84.2986000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,061,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-M05P18,O'BANNON CREEK NEAR LOVELAND @ ST. RT. 48,River/Stream,O'BANNON CREEK RM .26,05090202,,,,,39.2689000000,-84.2561000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,025,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P01K02,ST. MARYS R. DST. ROCKFORD @ TOWNLINE RD.,River/Stream,ST. MARYS RIVER RM 52.13,04100004,,,,,40.7178000000,-84.6894000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,107,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P03S03,AUGLAIZE R. NE OF FORT JENNINGS @ U.S. RT. 224,River/Stream,AUGLAIZE RIVER RM 39.57,04100007,,,,,40.9489000000,-84.2661000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,137,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P06S35,FLATROCK CREEK NE OF PAYNE @ ST. RT. 613,River/Stream,FLATROCK CREEK RM 23.72,04100007,,,,,41.0917000000,-84.6933000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,125,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P10K07,WEST CREEK N OF HAMLER @ ST. RT. 109,River/Stream,WEST CREEK RM 1,04100009,,,,,41.2619000000,-84.0367000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,069,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P11P13,BLUE CREEK NE OF WHITEHOUSE @ FINZEL RD.,River/Stream,BLUE CREEK RM .73,04100009,,,,,41.5269000000,-83.7811000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,095,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P11P18,WOLF CREEK E OF HOLLAND @ HOLLAND-SYLVANIA RD.,River/Stream,WOLF CREEK RM .48,04100009,,,,,41.6094000000,-83.6842000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,095,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P11S32,"MAUMEE R. AT TOLEDO, NEAR MOUTH",River/Stream,MAUMEE RIVER RM .5,04100009,,,,,41.6942000000,-83.4667000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,095,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P11S74,OTTAWA R. AT TOLEDO @ UNIVERSITY OF TOLEDO,River/Stream,OTTAWA RIVER RM 11.15,04100001,,,,,41.6614000000,-83.6097000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,095,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P11W15,AI CREEK NEAR SWANTON @ ST. RT. 2,River/Stream,AI CREEK RM 1.66,04100009,,,,,41.5825000000,-83.8611000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,095,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R04S03,KILLBUCK CREEK DST. KILLBUCK WWTP @ U.S. RT. 62,River/Stream,KILLBUCK CREEK RM 23.91,05040003,,,,,40.4814000000,-81.9861000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,075,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R06G38,WOLF CREEK @ BARBERTON WATER PLANT,River/Stream,WOLF CREEK RM 4.75,05040001,,,,,41.0564000000,-81.6117000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,153,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R06P01,TUSCARAWAS R. AT BOLIVAR @ ST. RT. 212,River/Stream,TUSCARAWAS RIVER RM 71.73,05040001,,,,,40.6425000000,-81.4486000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,157,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R06P04,TUSCARAWAS R. AT BARBERTON @ SNYDER AVE.,River/Stream,TUSCARAWAS RIVER RM 110.84,05040001,,,,,41.0031000000,-81.6061000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,153,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R06S34,WOLF CREEK AT BARBERTON @ RR NEAR MOUTH,River/Stream,WOLF CREEK RM .19,05040001,,,,,41.0028000000,-81.6089000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,153,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R07S25,W. BR. NIMISHILLEN CREEK AT CANTON @ MARKET ST.,River/Stream,WEST BRANCH NIMISHILLEN CREEK RM .06,05040001,,,,,40.7797000000,-81.3861000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,151,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R12P02,KOKOSING R. AT MT. VERNON  @ TILDEN AVE. GAGE,River/Stream,KOKOSING RIVER RM 28.61,05040003,,,,,40.4056000000,-82.4997000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,083,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R14P09,WASTEWEIR RUN NEAR BUCKEYE LAKE OVERFLOW @ ST. RT. 79,River/Stream,WASTEWEIR RUN RM 1.55,05040006,,,,,39.9275000000,-82.4883000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,089,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R17W13,WILLS CREEK AT CAMBRIDGE @ CAMPBELL AVE. GAGE,River/Stream,WILLS CREEK RM 64.1,05040005,,,,,40.0145000000,-81.5871000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,059,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-S02P08,PORTAGE R. 4 MI. N OF LINDSEY @ ST. RT. 590,River/Stream,PORTAGE RIVER RM 17.03,04100010,,,,,41.4914000000,-83.2216000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,123,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-S03G02,S03G02-TOUSSAINT CREEK N OF ROCKY RIDGE @ ROCKY RIDGE RD.,River/Stream,,04100010,,,,,41.5490000000,-83.2143000000,,,,GPS-Unspecified,NAD83,,,,,,,US,39,123,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-S03G13,S03G13-PACKER CREEK NW OF LIMESTONE @ ST. RT. 590,River/Stream,,04100010,,,,,41.5726000000,-83.2223000000,,,,GPS-Unspecified,NAD83,,,,,,,US,39,123,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-U03S02,HONEY CREEK  AT MELMORE @ ST. RT. 67/100,River/Stream,HONEY CREEK RM 12.3,04100011,,,,,41.0222000000,-83.1097000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,147,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-U04G18,ROCK CREEK @ CO. RD. 43,River/Stream,ROCK CREEK RM 11.69,04100011,,,,,41.1017000000,-83.0539000000,24000,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,39,147,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V06G28,L. DARBY CREEK AT WEST JEFFERSON @ MIDDLE PIKE,River/Stream,LITTLE DARBY CREEK RM 7.35,05060001,,,,,39.9512100000,-83.2694370000,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V06S04,L. DARBY CREEK W OF CHUCKERY @ AXE HANDLE RD.,River/Stream,LITTLE DARBY CREEK RM 29.46,05060001,,,,,40.1158000000,-83.4250000000,24000,,,GPS-Unspecified,NAD83,,,,,,,US,39,159,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07G05,CLOVER GROFF RUN @ ROBERTS RD.,River/Stream,CLOVER GROFF RUN RM 4.75,05060001,,,,,40.0037000000,-83.1704000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P11,HELLBRANCH RUN N OF HARRISBURG @ LAMBERT RD.,River/Stream,HELLBRANCH RUN RM .98,05060001,,,,,39.8289000000,-83.1600000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P41,BIG DARBY CREEK S OF ORIENT @ DARBY CREEK RD.,River/Stream,BIG DARBY CREEK RM 19.1,05060001,,,,,39.7531000000,-83.1478000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S09,BIG DARBY CREEK S OF PLAIN CITY @ CEMETERY PIKE,River/Stream,BIG DARBY CREEK RM 51.1,05060001,,,,,40.0913080000,-83.2555240000,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07W56,"BIG DARBY CREEK DST. PCI WWTP, UPST. SNAKE ISLAND",River/Stream,BIG DARBY CREEK RM 22.25,05060001,,,,,39.7864000000,-83.1531000000,24000,,,GPS-Unspecified,NAD83,,,,,,,US,39,129,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10P06,PAINT CREEK AT CHILLICOTHE @ ST. RT. 772,River/Stream,PAINT CREEK RM 3.8,05060003,,,,,39.3200000000,-82.9789000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10S30,PAINT CREEK UPST. GREENFIELD @ ST. RT. 753,River/Stream,PAINT CREEK RM 52.54,05060003,,,,,39.3794000000,-83.3756000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,047,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-W03G50,RACCOON CREEK AT BOLINS MILLS @ ST. RT. 50,River/Stream,RACCOON CREEK RM 80.62,05090101,,,,,39.2308000000,-82.2860000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,163,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-W03S06,L. RACCOON CREEK UPST. DICKASON RUN @ KEYSTONE RD.,River/Stream,LITTLE RACCOON CREEK RM 12.71,05090101,,,,,39.0106000000,-82.4522000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,079,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-Z01P01,BEAVER CREEK UPST. CELINA WWTP @ ST. RT. 127,River/Stream,BEAVER CREEK RM 10.36,05120101,,,,,40.5347000000,-84.5769000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,107,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-Z01P16,COLDWATER CREEK NE OF COLDWATER @ FLEETFOOT RD.,River/Stream,COLDWATER CREEK RM 3.53,05120101,,,,,40.4992000000,-84.6094000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,107,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-Z01P20,BEAVER CREEK S OF LAKE ST MARYS @ CLOVER FOUR RD.,River/Stream,BEAVER CREEK RM 5.43,05120101,,,,,40.4656000000,-84.5558000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,107,,,,,,,,,,STORET
31ORWUNT,Ohio River Sanitation Commission,31ORWUNT-GM-5.5M,"G.MIAMI R @  Cleves, OH MP 5.2",River/Stream,SIMPLE GRAB SAMPLE COLLECTED AT THE LOST BRIDGE OVER GREAT MIAMI RIVER  ¶LOCATED AT JUNCTION OF LAWRENCEBURG AND MIAMI VIEW ROADS M.P. 5.5       ¶(SAMPLE COLLECTED AT CENTER OF MAIN BRIDGE SPAN OVER MAIN CHANNEL).     ¶¶¶¶¶¶¶¶¶¶¶¶¶MIGRATED FROM LEGACY STORET AGENCY CODE (31ORWUNT) ON 22-SEP-00¶MAJOR BASIN NAME: OHIO RIVER              ¶BASIN CODE: 051300¶MINOR BASIN NAME: GREAT MIAMI RIVER,05080002,,,,,39.1530556,-84.7938889,,,,Unknown,UNKWN,,,,,,,US,39,061,,,,,,,,,,STORET
31ORWUNT,Ohio River Sanitation Commission,31ORWUNT-LM-7.5M,"LITTLE MIAMI R @ Newtown, OH  MP 7.5",River/Stream,"SIMPLE GRAB SAMPLE COLLECTED AT THE NEWTOWN ROAD BRIDGE OVER THE LITTLE ¶MIAMI RIVER, M.P. 7.5. (SAMPLE COLLECTED FROM THE BRIDGE OVER THE MAIN  ¶RIVER CHANNEL.)                                                         ¶¶¶¶¶¶¶¶¶¶¶¶¶MIGRATED FROM LEGACY STORET AGENCY CODE (31ORWUNT) ON 22-SEP-00¶MAJOR BASIN NAME: OHIO RIVER              ¶BASIN CODE: 051100¶MINOR BASIN NAME: LITTLE MIAMI RIVER",05090202,,,,,39.1091667,-84.4016667,,,,Unknown,UNKWN,,,,,,,US,39,061,,,,,,,,,,STORET
31ORWUNT,Ohio River Sanitation Commission,31ORWUNT-MU-5.8M,MUSKINGUM R NR MARIETTA O MP 5.8,River/Stream,"SIMPLE GRAB SAMPLE COLLECTED AT THE LOCK AND DAM NO. 2 OF USCE NEAR     ¶MARIETTA, OHIO M.P. 5.8. (SAMPLE COLLECTED FROM LOCK WALL ON UPSTREAM   ¶SIDE OF DAM.)                                                           ¶¶¶¶¶¶¶¶¶¶¶¶¶MIGRATED FROM LEGACY STORET AGENCY CODE (31ORWUNT) ON 22-SEP-00¶MAJOR BASIN NAME: OHIO RIVER              ¶BASIN CODE: 050400¶MINOR BASIN NAME: MUSKINGUM RIVER",05040004,,,,,39.4702778,-81.4911111,,,,Unknown,UNKWN,,,,,,,US,39,167,,,,,,,,,,STORET
31ORWUNT,Ohio River Sanitation Commission,31ORWUNT-OR8546M,"OHIO R AT HANNIBAL LOCK, OH MP 126.4",River/Stream,"GRAB SAMPLE COLLECTED AT UPSTREAM END TO TO LOCK                        ¶HANNIBAL LOCK AND DAM, OHIO MILEPOINT 126.4                             ¶¶¶¶¶¶¶¶¶¶¶¶¶¶MIGRATED FROM LEGACY STORET AGENCY CODE (31ORWUNT) ON 22-SEP-00¶MAJOR BASIN NAME: OHIO RIVER              ¶BASIN CODE: 052100¶MINOR BASIN NAME: OHIO RIVER - MAIN STEM & MINOR TRIBS",05030201,,,,,39.6361111,-80.8752778,,,,Unknown,UNKWN,,,,,,,US,39,111,,,,,,,,,,STORET
31ORWUNT,Ohio River Sanitation Commission,31ORWUNT-OR896.8M,"OHIO RIVER AT PIKE ISLAND LOCK, WEST VIRGINIA",River/Stream,"OHIO RIVER AT PIKE ISLAND LOCK AND DAM, WEST VIRGINIA                   ¶MILEPOINT 84.2                                                          ¶¶¶¶¶¶¶¶¶¶¶¶¶¶MIGRATED FROM LEGACY STORET AGENCY CODE (31ORWUNT) ON 22-SEP-00¶MAJOR BASIN NAME: ¶BASIN CODE: ¶MINOR BASIN NAME:",05030106,,,,,40.1497222,-80.7138889,,,,Unknown,UNKWN,,,,,,,US,39,013,,,,,,,,,,STORET
